NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Mota Bhai,300,"North Indian,Chinese",Dehradun,Ballupur,Quick Bites,None,NEW,NEW
Spice House,770,"Chinese,Indian",Dehradun,Dharampur,Quick Bites,Average,3.0,4
Garhwali Family Dhaba,300,North Indian,Dehradun,Subhash Nagar,Quick Bites,Average,2.8,11
Capital Sweets,250,"Street Food,Mithai,Fast Food",Dehradun,Balliwala,Quick Bites,Average,3.2,13
T3,500,"Fast Food,North Indian",Dehradun,Jakhan,Quick Bites,Average,3.2,11
Satish Maggi Point,150,Fast Food,Dehradun,Race Course,none,None,NEW,NEW
Doon Memories Bakers & Cafe,250,Bakery,Dehradun,Paltan Bazaar,Bakery,Average,3.1,6
ChaiWay,100,"Beverages,Fast Food",Dehradun,Jakhan,Quick Bites,Average,3.1,7
Reema's Recipe,200,"North Indian,Biryani,Bakery",Dehradun,Dharampur,none,Not rated,-,-
Hotel Sukoon,350,"Indian,Chinese",Dehradun,Karanpur,Casual Dining,Average,3.3,8
Bake'in,500,"Bakery,Fast Food",Dehradun,Balliwala,Bakery,Average,2.8,6
Eat Cake,200,Bakery,Dehradun,Race Course,none,Average,3.2,7
Brij Sweets,200,"Street Food,Mithai",Dehradun,Garhi Cantt,Sweet Shop,Average,3.2,7
NS Kathi Roll,350,"Fast Food,South Indian",Dehradun,Chukkuwala,Quick Bites,Not rated,-,-
Hwaz Khas,400,Cafe,Dehradun,Balliwala,Quick Bites,Average,2.9,7
Cafe A Square,500,Cafe,Dehradun,Prem Nagar,Café,Average,2.9,5
The Bliss House Cafe,400,"North Indian,Chinese",Dehradun,Malsi,Quick Bites,Average,3.1,5
Globe Bakers,200,Bakery,Dehradun,Race Course,Bakery,Average,3.2,5
Amritsari Hatti,100,North Indian,Dehradun,Paltan Bazaar,Quick Bites,None,NEW,NEW
Ten 2 Three,150,"Fast Food,Chinese",Dehradun,Jakhan,Quick Bites,Average,3.3,10
Farm to Fork Cafe,550,"Cafe,Indian,Chinese,Continental,Mexican",Dehradun,Malsi,Café,Good,3.7,54
Full-Full Desi,450,"North Indian,Biryani",Dehradun,Crossroads Mall-- Karanpur,Food Court,Not rated,-,-
Doon Vegetarian,200,"North Indian,Chinese",Dehradun,Jakhan,Quick Bites,Average,3.0,7
Golden Spoon,250,North Indian,Dehradun,Morowala,Quick Bites,Not rated,-,-
Saini’s Fast Food Restaurant,150,"Fast Food,South Indian",Dehradun,Kaonli,Quick Bites,Average,3.0,9
Hangout,200,"Ice Cream,Desserts,Beverages",Dehradun,Subhash Nagar,Dessert Parlor,Average,2.8,5
Food Junction,500,"Chinese,North Indian",Dehradun,Malsi,Quick Bites,Not rated,-,-
Potala Foods,300,"Fast Food,Chinese",Dehradun,Balliwala,Quick Bites,Average,3.1,7
Lazeez Restaurant,1200,"Mughlai,Chinese,Continental",Dehradun,Hathibarkala Salwala,Casual Dining,Average,3.0,5
Janta Bakers,250,"Fast Food,Desserts,Bakery",Dehradun,Chukkuwala,Dessert Parlor,Average,3.0,4
Aroma,250,"North Indian,Chinese",Dehradun,Garhi Cantt,Quick Bites,Not rated,-,-
Bakery Wala,250,Bakery,Dehradun,Chironwali,Quick Bites,Average,2.8,4
Basant Restaurant,100,Fast Food,Dehradun,Paltan Bazaar,Quick Bites,Average,2.9,4
Deep Flames Family Restaurant,350,"North Indian,Chinese",Dehradun,Majra,Quick Bites,None,NEW,NEW
Veranda - Hotel JSR Continental,600,"South Indian,North Indian,Continental",Dehradun,Dharampur,Quick Bites,Not rated,-,-
Shyam Sweets,250,"Mithai,Chinese,South Indian",Dehradun,Race Course,Sweet Shop,Not rated,-,-
Kathi Roll Paradise,450,"Rolls,Fast Food",Dehradun,Axiom Mall-- Jakhan,Quick Bites,None,NEW,NEW
Vinkuz Restaurant,200,North Indian,Dehradun,Subhash Nagar,Quick Bites,Not rated,-,-
Jaina Vegetarian,300,North Indian,Dehradun,Chukkuwala,none,None,NEW,NEW
Beertales,1400,"North Indian,Italian,Mexican,Thai",Dehradun,Hathibarkala Salwala,Pub,None,NEW,NEW
Binny's Quiznos,300,Fast Food,Dehradun,Rajpur,Quick Bites,Average,2.9,4
Chauhan Restaurant,250,North Indian,Dehradun,Race Course,Casual Dining,Average,3.0,4
New Abhinandan Restaurant & Sweets,400,"Fast Food,Mithai",Dehradun,Balliwala,Quick Bites,Average,2.9,4
Deepu Mukhwas,200,Desserts,Dehradun,Jakhan,Confectionery,Average,3.0,4
Clock Tower Cafe,200,North Indian,Dehradun,Paltan Bazaar,none,None,NEW,NEW
Shri Ji Food,250,Fast Food,Dehradun,Morowala,Quick Bites,Not rated,-,-
Blu Flames-Hotel The Golden Oyster,1000,"North Indian,Chinese,Continental",Dehradun,Majra,Casual Dining,Not rated,-,-
Duck Chick Restaurant,500,"North Indian,Chinese",Dehradun,Garhi Cantt,Quick Bites,Average,3.1,4
Sip with Bite,300,"North Indian,Chinese",Dehradun,Subhash Nagar,Quick Bites,Average,3.1,5
Standard Bakers & Fast Food,300,"Desserts,Bakery",Dehradun,Balliwala,Quick Bites,Average,3.0,5
Hotel Grand Legacy Restaurant,500,"North Indian,Chinese,Biryani",Dehradun,Kaonli,Casual Dining,Not rated,-,-
Diet Calling Cafe - Fitness Solution,200,Healthy Food,Dehradun,Laxman Chowk,none,None,NEW,NEW
Hungry Home Cafe,450,"Fast Food,Beverages,Cafe Food,Burger,Indian,Tea",Dehradun,Garhi Cantt,Quick Bites,Not rated,-,-
Darjeeling Restaurant,300,"North Indian,Chinese",Dehradun,Garhi Cantt,Quick Bites,Average,2.9,5
Keventers,400,"Beverages,Ice Cream,Desserts",Dehradun,Karanpur,Beverage Shop,Good,3.9,34
Baker's & Cafe,250,"Desserts,Bakery",Dehradun,Chukkuwala,Bakery,Not rated,-,-
Pooja Chaat And Fast Food Corner,300,Fast Food,Dehradun,Paltan Bazaar,Quick Bites,Average,3.1,6
Chinese By Punjabi's,200,"Chinese,North Indian",Dehradun,Majra,Quick Bites,None,NEW,NEW
The Second Home,300,"North Indian,Chinese",Dehradun,Garhi Cantt,Quick Bites,Not rated,-,-
Hungry Jax,250,"Fast Food,Italian",Dehradun,Crossroads Mall-- Karanpur,Food Court,Average,2.9,5
Street Surfer,250,Fast Food,Dehradun,Malsi,Quick Bites,Average,3.1,5
Bakes & Cooke's,800,Bakery,Dehradun,Subhash Nagar,Bakery,Average,3.1,5
Mahawar Bakers And Sweets,300,"North Indian,South Indian,Chinese",Dehradun,Dharampur,Quick Bites,Average,2.9,4
Oberoi's,400,"North Indian,Chinese",Dehradun,Race Course,Casual Dining,Not rated,-,-
Ammy’s Kitchen,300,"North Indian,Mughlai,Chinese",Dehradun,Prem Nagar,Casual Dining,Average,3.0,4
The Charcoal Grill,200,"Fast Food,North Indian",Dehradun,Rajpur,Quick Bites,Not rated,-,-
Pizza Italia,200,"Pizza,Italian",Dehradun,Subhash Nagar,Quick Bites,Good,3.7,21
Goli Vada Pav No.1,100,Street Food,Dehradun,Paltan Bazaar,Quick Bites,Not rated,-,-
D's Chicken Licken,300,North Indian,Dehradun,Race Course,Quick Bites,Not rated,-,-
Cafe Stereo,300,Fast Food,Dehradun,Chironwali,Quick Bites,Not rated,-,-
Bake My Day,500,"Bakery,Fast Food",Dehradun,Karanpur,Quick Bites,Average,2.9,4
Ribble Restro,200,Fast Food,Dehradun,Chironwali,Quick Bites,Not rated,-,-
Fit Meals,400,Healthy Food,Dehradun,Chukkuwala,none,Not rated,-,-
Chadha's Corner,150,"North Indian,Chinese",Dehradun,Chukkuwala,Quick Bites,Average,3.2,5
KFC,400,"Burger,Fast Food",Dehradun,Pacific Mall-- Jakhan,Quick Bites,Good,3.9,207
Just Cafe,500,"Cafe,Fast Food",Dehradun,Race Course,Café,Very Good,4.0,192
Singh Darbar,150,North Indian,Dehradun,Karanpur,Quick Bites,Average,2.8,227
Subway,500,"Healthy Food,Sandwich,Salad",Dehradun,Race Course,Quick Bites,Very Good,4.1,205
Tirupati Restaurant,600,"South Indian,North Indian,Chinese",Dehradun,Chukkuwala,Casual Dining,Very Good,4.0,286
Nazim's Kathi Roll,300,"Fast Food,Rolls",Dehradun,Jakhan,Casual Dining,Very Good,4.1,233
Tonic,1000,"North Indian,Chinese",Dehradun,Ballupur,Casual Dining,Good,3.9,147
Pizza Hut,600,Pizza,Dehradun,Hathibarkala Salwala,Casual Dining,Good,3.5,138
Burger Singh,300,"Fast Food,Burger",Dehradun,Balliwala,Quick Bites,Good,3.8,160
Crave More,400,"Cafe,Continental,North Indian,Chinese",Dehradun,Vikas Cinemall-- Indira Nagar,Café,Very Good,4.0,158
Best Buddy's Restro Cafe,1200,"Asian,North Indian,Street Food,Indian,Continental,Italian,Chinese",Dehradun,Karanpur,Casual Dining,Very Good,4.3,204
Kwik Bite Centre,300,"Chinese,South Indian,Fast Food",Dehradun,Paltan Bazaar,Quick Bites,Very Good,4.0,264
CnD Bakers & Restaurant,250,Fast Food,Dehradun,Paltan Bazaar,Quick Bites,Good,3.5,146
Mago Veg & Non Veg Restaurant,600,"North Indian,Biryani,Chinese,Beverages",Dehradun,Krishna Nagar,Casual Dining,Very Good,4.0,126
Meet Me There,350,Fast Food,Dehradun,Krishna Nagar,Quick Bites,Very Good,4.1,94
Matta's Grilled Corner,250,Fast Food,Dehradun,Kaonli,Quick Bites,Not rated,-,-
House of Candy,150,Desserts,Dehradun,Pacific Mall-- Jakhan,Confectionery,Not rated,-,-
Gods Kitchen,250,"Bakery,Desserts",Dehradun,Dharampur,Bakery,Not rated,-,-
Dev Priyam Foods,150,North Indian,Dehradun,Dharampur,Quick Bites,None,NEW,NEW
"OPresss - Juice And Joy""",150,"Beverages,Juices",Dehradun,Khurbura,Beverage Shop,None,NEW,NEW
Adrash Confectioners,200,"Fast Food,Desserts,Bakery",Dehradun,Garhi Cantt,Confectionery,Average,3.0,4
Mint Chutney,700,"North Indian,Chinese",Dehradun,Majra,Casual Dining,Not rated,-,-
Char Pi,350,North Indian,Dehradun,Race Course,none,Not rated,-,-
Delhi-6 Chat Bhandar,100,"Chinese,Street Food",Dehradun,Jakhan,Quick Bites,None,NEW,NEW
Kitchengram,750,"Continental,Chinese,North Indian",Dehradun,Garhi Cantt,Casual Dining,Not rated,-,-
FZ.Food,0,North Indian,Dehradun,Malsi,none,Not rated,-,-
New Madrass Cafe,200,North Indian,Dehradun,Dharampur,Quick Bites,Not rated,-,-
Kumar Sweet Shop,200,"Street Food,Fast Food,Mithai",Dehradun,Prem Nagar,Sweet Shop,Not rated,-,-
Punjabi Rasoi and Fast Food,150,"North Indian,Fast Food",Dehradun,Prem Nagar,Dhaba,Not rated,-,-
Goyal Sweet Shop,200,North Indian,Dehradun,Race Course,Casual Dining,Not rated,-,-
Paradise Fast Food,250,"Fast Food,Chinese",Dehradun,Race Course,Quick Bites,None,NEW,NEW
Spicy Bite,150,Fast Food,Dehradun,Race Course,Quick Bites,None,NEW,NEW
Kreamy Foods And Desserts,0,Ice Cream,Dehradun,Rajpur,Quick Bites,Not rated,-,-
City Spice,250,"North Indian,Chinese",Dehradun,Ballupur,Casual Dining,Not rated,-,-
Hillway Restaurant,500,North Indian,Dehradun,Rajpur,Quick Bites,Not rated,-,-
Crystal - Hotel Solitaire Express,1000,"North Indian,Chinese",Dehradun,Chukkuwala,Casual Dining,Not rated,-,-
Kalpvriksh,500,"North Indian,Chinese",Dehradun,Paltan Bazaar,Casual Dining,Not rated,-,-
The Dim Sum House,550,"Chinese,Continental,Thai,Momos",Dehradun,Malsi,Casual Dining,Good,3.6,53
Fit Meals Dehradun,300,"Continental,Italian",Dehradun,Rajpur,Quick Bites,Not rated,-,-
Shagun Restaurant,200,"North Indian,Fast Food,Chinese,Burger,Momos",Dehradun,Malsi,Quick Bites,Not rated,-,-
Softy Corner,500,Ice Cream,Dehradun,Morowala,Dessert Parlor,Not rated,-,-
Mago's Shakes 'N' Foods,200,Beverages,Dehradun,Ballupur,Beverage Shop,Not rated,-,-
Punjabi's Tadka & Cafe,400,North Indian,Dehradun,Chironwali,Casual Dining,Not rated,-,-
Samadhan,250,"Chinese,Indian,Fast Food",Dehradun,Khurbura,Quick Bites,Not rated,-,-
Take Away,300,Fast Food,Dehradun,Karanpur,Quick Bites,Not rated,-,-
Tastyland.in,400,"Chinese,North Indian,Continental",Dehradun,Chironwali,Food Court,None,NEW,NEW
Chinese Food Corner,200,Chinese,Dehradun,Garhi Cantt,Quick Bites,Not rated,-,-
Chai Ka Nukkad,150,"North Indian,Chinese,Beverages",Dehradun,Malsi,Quick Bites,None,NEW,NEW
Indibelli Tiffin Service,200,North Indian,Dehradun,Ballupur,none,Not rated,-,-
Lalit Restaurant,450,"North Indian,Chinese",Dehradun,Garhi Cantt,Quick Bites,Not rated,-,-
The Blue Moon Family Restaurant,300,"North Indian,Chinese",Dehradun,Ballupur,Quick Bites,Not rated,-,-
Hotel Aketa,400,North Indian,Dehradun,Hathibarkala Salwala,Quick Bites,None,NEW,NEW
Sky Hub,1000,"Chinese,North Indian",Dehradun,Dharampur,Casual Dining,Not rated,-,-
Shiva Chole Bhature,150,"North Indian,Fast Food",Dehradun,Paltan Bazaar,Casual Dining,Not rated,-,-
Doon Memories Bakers and  Cafe,300,Bakery,Dehradun,Chukkuwala,Quick Bites,Not rated,-,-
Hotel Doon Cafe & Restaurant,300,North Indian,Dehradun,Kaonli,Quick Bites,Not rated,-,-
Unique family Restaurant,250,Indian,Dehradun,Raipur,Quick Bites,Not rated,-,-
Savoy Grill,450,"South Indian,Chinese,North Indian",Dehradun,Prem Nagar,Casual Dining,Not rated,-,-
Grillz Inn,800,,Dehradun,Ballupur,Quick Bites,Not rated,-,-
Prince Honey Restaurant,600,"North Indian,Mughlai,Chinese,Continental",Dehradun,Dharampur,Casual Dining,Not rated,-,-
China Hut,300,Chinese,Dehradun,Karanpur,Quick Bites,Not rated,-,-
Shri Balaji Sweet Shop & Restaurant,0,"South Indian,Fast Food",Dehradun,Kaonli,Quick Bites,Not rated,-,-
Aahaar Restaurant,550,Chinese,Dehradun,Race Course,Casual Dining,Not rated,-,-
Lhasa Tibet Kitchen,500,"Chinese,Tibetan",Dehradun,Chironwali,Casual Dining,Not rated,-,-
Pearl Bakery,250,"Bakery,Desserts",Dehradun,Race Course,Bakery,Not rated,-,-
Ave The Great - Family Restaurant,400,North Indian,Dehradun,Garhi Cantt,Quick Bites,None,NEW,NEW
Thikana Cafe & Lounge,450,Cafe,Dehradun,Jakhan,Café,Not rated,-,-
Rodeo Cafe & Restaurant,800,"North Indian,Mughlai,Cafe",Dehradun,Rajpur,Casual Dining,Not rated,-,-
Sangwan Restaurant,500,"Chinese,North Indian",Dehradun,Malsi,Quick Bites,Not rated,-,-
Doon Kathi Food Hub,300,North Indian,Dehradun,Jakhan,Quick Bites,Not rated,-,-
Hunger Tiffin Service,200,"North Indian,Mughlai",Dehradun,Morowala,none,Not rated,-,-
Giani,300,"Ice Cream,Desserts",Dehradun,Jakhan,Dessert Parlor,None,NEW,NEW
Papa Rich- Restaurant & Cafe,200,North Indian,Dehradun,Prem Nagar,Quick Bites,None,NEW,NEW
Anand Restaurant,200,"North Indian,Fast Food",Dehradun,Indraprastha,Quick Bites,None,NEW,NEW
The MJ Cafe,500,"North Indian,Chinese",Dehradun,Dharampur,Casual Dining,Not rated,-,-
Yummy 2 Tummy,400,"North Indian,Chinese",Dehradun,Subhash Nagar,Quick Bites,None,NEW,NEW
Al Shashi Darbar,300,North Indian,Dehradun,Subhash Nagar,Quick Bites,Not rated,-,-
Downtown Fast Food Restaurant,400,"Chinese,Momos",Dehradun,Garhi Cantt,Quick Bites,None,NEW,NEW
Oudhiyana : Lucknow'S Finest Mughlai Food,300,"North Indian,Mughlai",Dehradun,Rajpur,Quick Bites,None,NEW,NEW
Kake Ka Hotel,500,North Indian,Dehradun,Khurbura,none,None,NEW,NEW
Siddhant Fast Food,150,"Fast Food,Chinese",Dehradun,Subhash Nagar,Quick Bites,Not rated,-,-
Adarsh confectioners,200,"Fast Food,Bakery",Dehradun,Garhi Cantt,Confectionery,None,NEW,NEW
Bisht Restaurant,200,Fast Food,Dehradun,Balliwala,Quick Bites,Not rated,-,-
Pauna Restaurant,300,"North Indian,Chinese,Street Food,Fast Food",Dehradun,Garhi Cantt,Quick Bites,Not rated,-,-
Gauri  Restaurant,300,North Indian,Dehradun,Race Course,Quick Bites,None,NEW,NEW
Babla Restaurant,400,North Indian,Dehradun,Subhash Nagar,Quick Bites,None,NEW,NEW
Utsav,400,"North Indian,Chinese,Italian",Dehradun,Race Course,Casual Dining,Not rated,-,-
Dietofix Meal,0,Healthy Food,Dehradun,Race Course,Quick Bites,None,NEW,NEW
Annapurna Andhra Mess,200,"South Indian,North Indian",Dehradun,Subhash Nagar,Mess,None,NEW,NEW
Hill Queen Restro Bar Cafe,800,"Cafe,North Indian",Dehradun,Karanpur,Café,Good,3.7,61
The Old Monkeys Cafe,600,"American,Cafe,Italian",Dehradun,Subhash Nagar,Casual Dining,Average,3.4,56
The Cake Room,250,"Desserts,Bakery",Dehradun,Prem Nagar,Bakery,Good,3.6,44
The Taco Bahl Restaurant,250,"North Indian,Chinese",Dehradun,Kaonli,Quick Bites,Good,3.7,55
Aman Vegetarian,300,North Indian,Dehradun,Race Course,Casual Dining,Average,3.1,55
Baskin Robbins,300,Ice Cream,Dehradun,Karanpur,Dessert Parlor,Good,3.8,34
Hangout Restaurant,250,"North Indian,Chinese",Dehradun,Majra,Quick Bites,Average,3.4,45
The Pepper Corn Restaurant,250,North Indian,Dehradun,Dharampur,Quick Bites,None,NEW,NEW
Table 99,500,"North Indian,Chinese,Continental",Dehradun,Chironwali,Casual Dining,Good,3.6,52
Mirchillies,600,"North Indian,Chinese,Mughlai",Dehradun,Subhash Nagar,Casual Dining,Good,3.7,48
Dehra Darbar Restaurant,500,"North Indian,Biryani",Dehradun,Dharampur,Casual Dining,Good,3.5,39
The Cosmopolitan,900,"North Indian,Chinese",Dehradun,Karanpur,Casual Dining,Good,3.8,71
Patiala Lassi Bar,200,"Fast Food,Beverages",Dehradun,Jakhan,Beverage Shop,Good,3.9,50
Yo Tibet,300,"Tibetan,Continental,Beverages",Dehradun,Garhi Cantt,Quick Bites,Good,3.7,32
Sagar Ratna,500,South Indian,Dehradun,Jakhan,Casual Dining,Good,3.7,55
Uncle Chicken,350,"North Indian,Chinese",Dehradun,Chukkuwala,none,Good,3.6,44
Barbeque Planet,1000,"North Indian,Chinese,Coffee and Tea,Fast Food,Indian,Italian,Sandwich,Street Food",Dehradun,Balliwala,none,Average,2.7,63
Bistro David,500,Fast Food,Dehradun,Prem Nagar,Quick Bites,Very Good,4.1,44
Gagar Restaurant,200,"North Indian,Chinese",Dehradun,Morowala,Quick Bites,Average,3.4,22
Café Monroe,800,Cafe,Dehradun,Chironwali,Quick Bites,Average,3.4,48
Opal Lounge,1600,"North Indian,Continental,Chinese",Dehradun,Chukkuwala,Casual Dining,Good,3.8,75
Giani's Ice Cream,150,"Ice Cream,Desserts",Dehradun,Race Course,Dessert Parlor,Good,3.7,40
7 Eleven,500,"Indian,Chinese",Dehradun,Kaonli,Quick Bites,Good,3.9,23
The Black Pearl Lounge and Restro,800,"Chinese,North Indian",Dehradun,Rajpur,Casual Dining,Average,2.5,56
K.K Kabab Corner,350,"North Indian,Fast Food",Dehradun,Jakhan,Quick Bites,Good,3.5,31
Edison's Experiments With Milk,300,Beverages,Dehradun,Garhi Cantt,Beverage Shop,Good,3.7,16
Dana Pani Restaurant,800,"North Indian,Chinese",Dehradun,Majra,Casual Dining,Average,2.7,53
Khana Khazana,650,"North Indian,Chinese",Dehradun,Subhash Nagar,none,Good,3.6,42
Stranger Cafe,300,Cafe,Dehradun,Ashok Spa & Resorts-- Morowala,Café,Good,3.5,21
Asia Seven,1100,"Chinese,Japanese,Thai,Seafood,Momos,Sushi",Dehradun,Jakhan,Fine Dining,None,NEW,NEW
Epicurean,1800,"Mughlai,Asian,British",Dehradun,Ashok Spa & Resorts-- Morowala,Fine Dining,Good,3.6,18
The Cob House Restaurant,600,"North Indian,Italian,Chinese,Continental",Dehradun,Karanpur,Casual Dining,Good,3.5,25
Taka Tak,400,"North Indian,Chinese,South Indian",Dehradun,Ballupur,Quick Bites,Average,3.4,9
Naveen Vegetarian,500,North Indian,Dehradun,Ballupur,Casual Dining,Good,3.6,52
Doon Paapipet,350,"North Indian,Chinese",Dehradun,Malsi,none,Good,3.5,68
Rajdhani Restaurant,600,"North Indian,Chinese",Dehradun,Balliwala,Quick Bites,Good,3.6,42
Shagun Restaurant,300,"Chinese,Fast Food",Dehradun,Dharampur,Quick Bites,Good,3.6,51
Sagar Restaurant - Hotel Ashrey,600,"North Indian,Chinese,Fast Food",Dehradun,Race Course,Casual Dining,Good,3.6,32
The Pavilion,1100,"North Indian,Continental,Chinese",Dehradun,Hotel President-- Karanpur,Casual Dining,Good,3.8,36
Drona Foodies,250,"North Indian,Chinese",Dehradun,Subhash Nagar,none,None,NEW,NEW
Terrazzo,400,"North Indian,Chinese,Continental,Burger,Indian,Pizza",Dehradun,Ballupur,Fine Dining,Average,3.4,12
Kebabs & Biryani,500,North Indian,Dehradun,Vikas Cinemall-- Indira Nagar,Quick Bites,Average,3.3,40
G7 Fine Dine and Pub,1200,"Chinese,Continental,North Indian,Mughlai",Dehradun,Kaonli,Fine Dining,Average,3.4,46
The Park-Sports Bistro,800,"Chinese,North Indian,Continental,Italian",Dehradun,Balliwala,Casual Dining,Good,3.5,26
Chicken Point,500,North Indian,Dehradun,Hathibarkala Salwala,none,Average,3.2,49
Punjabi Dhaba,300,"North Indian,Chinese",Dehradun,Paltan Bazaar,Quick Bites,Good,3.6,27
Rollacosta,350,Fast Food,Dehradun,Pacific Mall-- Jakhan,Food Court,Good,3.8,24
The Foodie's Soul,600,North Indian,Dehradun,Chironwali,Quick Bites,Average,3.4,30
Biryani Pind Di,200,"North Indian,Biryani",Dehradun,Chukkuwala,Quick Bites,Average,3.1,14
NEGI's Restro,200,North Indian,Dehradun,Prem Nagar,Quick Bites,None,NEW,NEW
Wat A Roll,250,,Dehradun,Malsi,Quick Bites,Good,3.5,20
The Barons Restaurant,700,"North Indian,Chinese",Dehradun,Garhi Cantt,Quick Bites,Good,3.7,42
Chawlas 2 Since 1960,800,"Mughlai,North Indian",Dehradun,Hathibarkala Salwala,Casual Dining,Average,2.6,40
Al-Baik's Broasted,250,Fast Food,Dehradun,Krishna Nagar,Quick Bites,Good,3.5,28
Hotel Sunder Palace,750,"North Indian,Chinese",Dehradun,Majra,Casual Dining,Good,3.5,19
Mulberry Woods Cafe Restro,300,"Chinese,North Indian,Lebanese",Dehradun,Kaonli,Casual Dining,Good,3.5,36
Street Bite,200,Street Food,Dehradun,Dharampur,Quick Bites,Average,3.0,7
Chuski Chai,200,Tea,Dehradun,Balliwala,Quick Bites,Good,3.6,17
Hong Kong Restaurant,600,"Asian,Thai,Chinese",Dehradun,Hathibarkala Salwala,Casual Dining,Good,3.6,31
Paapipet,500,"North Indian,Chinese",Dehradun,Jakhan,Quick Bites,Average,3.4,20
Crust - Ramada Dehradun,1500,Cafe,Dehradun,Ramada Dehradun,Café,Good,3.9,37
The Clay Pot,500,"Chinese,Indian,Mughlai,Afghan",Dehradun,Balliwala,Casual Dining,Good,3.6,31
Siddharth Restaurant,600,"North Indian,South Indian",Dehradun,Race Course,none,Good,3.6,34
Tandoori,400,"North Indian,Middle Eastern,Mughlai,Mediterranean,Mexican",Dehradun,Jakhan,Quick Bites,Good,3.7,32
MOB- The Revolution Lounge,1000,"Continental,North Indian,Italian",Dehradun,Rajpur,Lounge,Good,3.5,45
Curry Club Restaurant - Hotel Crown Royale,1000,"North Indian,Mughlai,Chinese",Dehradun,Kaonli,Casual Dining,Average,3.4,16
Mughal Zaika,450,North Indian,Dehradun,Paltan Bazaar,Casual Dining,Good,3.5,26
Grill Inn,200,"Fast Food,Pizza,Wraps,Roast Chicken",Dehradun,Morowala,Quick Bites,Good,3.5,24
Thali @ Home,200,North Indian,Dehradun,Chukkuwala,Quick Bites,Average,3.3,11
Scoops Ice Cream Cafe,300,"Ice Cream,Beverages,Fast Food",Dehradun,Ballupur,Quick Bites,Average,3.4,20
Ghai Kulfi,100,"Desserts,Ice Cream",Dehradun,Race Course,Dessert Parlor,Average,3.4,21
Dana Pani Family Restaurant,800,"North Indian,Chinese",Dehradun,Majra,Casual Dining,Good,3.5,16
Savor Hut,350,"Chinese,North Indian",Dehradun,Kaonli,Quick Bites,Good,3.8,39
The kame,200,North Indian,Dehradun,Prem Nagar,Quick Bites,None,NEW,NEW
Prakash and Brothers Dhaba,150,North Indian,Dehradun,Majra,Quick Bites,Average,3.3,13
Punjabi Zayka Chicken Point & Restaurant,400,"North Indian,Chinese",Dehradun,Race Course,Quick Bites,Average,3.3,15
Best Buddy's Cafe,500,"Cafe,Fast Food",Dehradun,Malsi,Café,Very Good,4.3,120
Vatika Restaurant - Hotel Madhuban,1200,"North Indian,Chinese,Continental",Dehradun,Hotel Madhuban-- Hathibarkala Salwala,Fine Dining,Excellent,4.7,99
Five Star Janta,200,"Fast Food,Mithai,Bakery",Dehradun,Ballupur,Quick Bites,Very Good,4.0,120
Gulab Sweets & Restaurants,200,"Mithai,Fast Food,North Indian",Dehradun,Jakhan,Sweet Shop,Good,3.7,89
Paradise,900,"Chinese,North Indian,Continental",Dehradun,Karanpur,Casual Dining,Very Good,4.4,81
Rajdhani Express,300,"North Indian,Chinese",Dehradun,Dharampur,none,Average,2.9,58
Nathu's Sweets,500,"Mithai,North Indian,South Indian,Fast Food",Dehradun,Ballupur,Quick Bites,Good,3.8,162
L'Opéra Salon de Thé,1000,"Bakery,Desserts,Fast Food,Cafe",Dehradun,Karanpur,Dessert Parlor,Very Good,4.2,80
Downtown Multicusine Restaurant,700,"North Indian,Chinese,Desserts,Beverages,Ice Cream,Tea",Dehradun,Chironwali,Casual Dining,Very Good,4.1,157
The Punjabi Essence Restaurant,800,"South Indian,Chinese,North Indian",Dehradun,Chukkuwala,Fine Dining,Good,3.9,208
Brew Factory,1000,"Italian,Continental",Dehradun,Malsi,Microbrewery,Very Good,4.0,154
Eden's Grove,1000,"Thai,Chinese,North Indian",Dehradun,Rajpur,Casual Dining,Excellent,4.5,72
Uss Da Dhaba,350,North Indian,Dehradun,Race Course,Dhaba,Very Good,4.2,579
Aura Restaurant,750,"North Indian,Chinese,Italian",Dehradun,Ballupur,Casual Dining,Good,3.6,101
70 Percent Restro Cafe,600,"Cafe,Italian,Continental,Healthy Food,Momos",Dehradun,Ballupur,Café,Excellent,4.5,318
Bottoms Up Bistro,1000,"North Indian,Continental",Dehradun,Rajpur,Casual Dining,Good,3.5,25
Aaqa Dhaba,350,North Indian,Dehradun,Paltan Bazaar,Dhaba,Good,3.6,21
Grand Chatlok Cafe & Multicuisine Restaurant,500,"North Indian,Chinese,Continental",Dehradun,Chukkuwala,Casual Dining,Good,3.5,17
The Rasoi Live,250,"North Indian,Chinese",Dehradun,Ballupur,none,None,NEW,NEW
Cafe Lychee Tree,500,"Chinese,North Indian,Beverages,Desserts",Dehradun,Dharampur,Café,None,NEW,NEW
Sams Restaurant and Cafe,250,"North Indian,Fast Food",Dehradun,Rajpur,Quick Bites,Average,3.2,22
Nawabi Kolkata,700,"North Indian,Awadhi",Dehradun,Malsi,Casual Dining,Good,3.5,24
New Al-Baik's,300,Fast Food,Dehradun,Jakhan,Quick Bites,Average,2.7,20
Rajdhani Restaurant,400,"North Indian,Chinese",Dehradun,Ballupur,Casual Dining,Good,3.5,29
Walnut Restaurant,500,"North Indian,Chinese",Dehradun,Kaonli,Casual Dining,Average,3.2,10
