NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Maharani Zaika,500,North Indian,Allahabad,George Town,Casual Dining,Good,3.8,95
Bliss Restro,500,"North Indian,Chinese",Allahabad,Naini,Casual Dining,Good,3.6,72
Santosh Juice Corner,150,"North Indian,South Indian,Chinese",Allahabad,Katra,Quick Bites,Good,3.7,39
Stark House Cafe,550,"Mexican,Italian",Allahabad,Civil Lines,Café,Good,3.8,42
Yame Food Court,300,"North Indian,Chinese,Fast Food",Allahabad,Ashok Nagar,Quick Bites,Very Good,4.0,84
SuVisto Shakes & Cafe,250,"Fast Food,Beverages",Allahabad,George Town,Quick Bites,Good,3.6,20
H2O Cafe,400,"Cafe,Fast Food,Beverages",Allahabad,Civil Lines,Café,Good,3.8,31
Mexican Pizzeria,300,"Fast Food,Pizza",Allahabad,Naini,Quick Bites,Good,3.6,47
Kanha Sweets & Restaurant,400,"North Indian,Desserts",Allahabad,Katra,Casual Dining,Good,3.6,40
Goli Vada Pav No.1,200,Street Food,Allahabad,Civil Lines,Quick Bites,Good,3.7,53
Karn's Restaurant,200,"North Indian,South Indian,Chinese,Fast Food",Allahabad,Dhoomanganj,Quick Bites,Good,3.7,47
USPFC,200,"Burger,Sandwich,Fast Food",Allahabad,Civil Lines,Quick Bites,Good,3.7,19
Guru Kripa Bhojnalaya,150,North Indian,Allahabad,Dhoomanganj,Bhojanalya,Average,2.8,20
Indish,500,"North Indian,South Indian,Chinese,Continental,Fast Food,Sandwich",Allahabad,Civil Lines,Casual Dining,Good,3.7,75
Mohit Cafe,100,"Fast Food,Beverages,Desserts",Allahabad,Katra,Café,Good,3.7,36
Allahabadi Kabab Paratha,150,North Indian,Allahabad,Chowk,Quick Bites,None,NEW,NEW
Tuck In,250,Fast Food,Allahabad,Civil Lines,Casual Dining,Good,3.8,89
Sunil Chinese & Fast Food,100,"Fast Food,Chinese",Allahabad,Naini,Quick Bites,None,NEW,NEW
The Downtown Kitchen,200,Fast Food,Allahabad,Teliarganj,Quick Bites,Average,2.9,37
Shahenshah Fast Food,400,"North Indian,Chinese,Fast Food",Allahabad,Civil Lines,Casual Dining,Good,3.8,45
Yadav Mishthan Bhandar,200,Mithai,Allahabad,Naini,Sweet Shop,None,NEW,NEW
Mishra Mishthan Bhandar,350,"Desserts,Mithai",Allahabad,Katra,Dessert Parlor,Good,3.6,12
FnP Cakes 'n' More,400,Bakery,Allahabad,Civil Lines,Bakery,Good,3.7,27
Art of Rolls,200,"Rolls,Kebab,Grill,Afghan",Allahabad,Civil Lines,Quick Bites,Good,3.5,29
Desi Twist Cafe,250,Fast Food,Allahabad,Naini,Quick Bites,Average,2.8,31
Blue Spark,250,"North Indian,Chinese",Allahabad,Civil Lines,Quick Bites,Good,3.6,26
Natraj Savour,200,"Fast Food,Rolls",Allahabad,Teliarganj,Quick Bites,Average,3.3,18
Mahesh Restauarant,300,Street Food,Allahabad,Katra,Casual Dining,Good,3.7,21
Shri Gupta Masala Dosa,150,South Indian,Allahabad,Naini,Quick Bites,None,NEW,NEW
The Moghal,300,"North Indian,Chinese,Street Food",Allahabad,Civil Lines,Casual Dining,Good,3.6,30
A & J The Juice Bar,250,Juices,Allahabad,Civil Lines,Beverage Shop,Average,3.3,17
Fresh Point,250,Fast Food,Allahabad,George Town,Quick Bites,Average,3.4,17
Albaik Chicken,250,Fast Food,Allahabad,Dhoomanganj,Casual Dining,Average,3.4,24
Kallu Kachouri Bhandar,100,Street Food,Allahabad,Katra,Kiosk,Average,3.2,16
Naini Coffee House & Restaurant,200,North Indian,Allahabad,Naini,Quick Bites,None,NEW,NEW
Star Family Restaurant,500,"North Indian,Chinese,Fast Food",Allahabad,Dhoomanganj,Casual Dining,Average,3.4,13
Live Icecream Rolls,200,"Desserts,Ice Cream",Allahabad,Civil Lines,Dessert Parlor,Good,3.6,15
New Om Shiv Bholey Fast Food Corner,200,Fast Food,Allahabad,Dhoomanganj,Quick Bites,Average,3.3,12
Mela,500,"North Indian,Chinese",Allahabad,Civil Lines,Casual Dining,Good,3.6,33
Mamta Bakery,250,"Bakery,Desserts",Allahabad,Dhoomanganj,Bakery,Average,3.0,10
JK Bakers,200,Bakery,Allahabad,Katra,Bakery,Good,3.6,16
My Yumm Meal,400,North Indian,Allahabad,Ashok Nagar,none,Good,3.7,20
Top-In-Town Baker's,300,Bakery,Allahabad,Lukerganj,Bakery,Average,3.2,4
Soyu Chicken Biryani Corner,200,"North Indian,Biryani",Allahabad,Katra,Quick Bites,None,NEW,NEW
Aunty's Kitchen,200,Mughlai,Allahabad,Civil Lines,Quick Bites,None,NEW,NEW
Shanti Kulfi,150,Desserts,Allahabad,Civil Lines,Dessert Parlor,Good,3.8,19
Veggie Galaxy,600,"North Indian,South Indian,Chinese",Allahabad,P Square Mall-- Civil Lines,Casual Dining,Average,3.3,18
Vadilal Scoop Shop,200,Ice Cream,Allahabad,Naini,Dessert Parlor,Average,3.3,7
The Vintage Kitchen,500,"North Indian,Chinese,Fast Food",Allahabad,Lukerganj,Casual Dining,None,NEW,NEW
Khansama,150,North Indian,Allahabad,Civil Lines,Quick Bites,None,NEW,NEW
Occasion,150,"Burger,Sandwich,Bakery,Desserts",Allahabad,Katra,Bakery,Average,3.3,8
Kathi Express,200,North Indian,Allahabad,Colonel Ganj,Casual Dining,Good,3.8,44
Khana Khazana Restaurant & Cafe,450,"North Indian,Chinese,Mughlai",Allahabad,Civil Lines,Quick Bites,Good,3.8,51
Route o Bakers,300,Bakery,Allahabad,Civil Lines,Bakery,Average,3.4,12
Spicy  Restaurant,200,North Indian,Allahabad,Dhoomanganj,Quick Bites,None,NEW,NEW
Get Together,200,North Indian,Allahabad,Katra,Quick Bites,Not rated,-,-
