NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Al-Taj Fast Food,250,"Fast Food,Street Food,Biryani",Bhopal,Peer Gate Area,Quick Bites,Very Good,4.2,133
Food Adda,350,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.8,209
Bento Kitchen,200,"North Indian,Chinese,Continental",Bhopal,Gulmohar Colony,Quick Bites,Very Good,4.1,61
MoShik's Homemade Chocolates,250,Desserts,Bhopal,Gulmohar Colony,Dessert Parlor,Excellent,4.9,202
Over The Moon Bistro,500,"Chinese,Continental,Beverages,Lucknowi,North Indian,Mughlai",Bhopal,Gulmohar Colony,Casual Dining,Good,3.7,103
E Square,800,North Indian,Bhopal,Arera Colony,Casual Dining,Very Good,4.2,172
Bhoj Inn,650,North Indian,Bhopal,Airport Area,Casual Dining,Good,3.7,122
Mughlai Khana Khazana,300,Mughlai,Bhopal,Peer Gate Area,Quick Bites,Average,2.7,130
Baker's Castle,500,"Bakery,Desserts,Cafe,Beverages",Bhopal,Arera Colony,Bakery,Good,3.8,118
Mama Fruit Juice Bar,300,"Beverages,Salad,Ice Cream,Juices",Bhopal,Kolar,Beverage Shop,Very Good,4.1,85
Food Station,250,"Chinese,Fast Food,North Indian,Biryani,Burger,Rolls",Bhopal,Habib Ganj,Quick Bites,Very Good,4.1,146
Shahi Haveli,800,"North Indian,Chinese",Bhopal,Maharana Pratap Nagar,Casual Dining,Average,3.2,151
Hideout,700,"North Indian,Chinese,Mughlai,Fast Food",Bhopal,Arera Colony,Casual Dining,Good,3.6,91
Sukh Sagar Restaurant,450,North Indian,Bhopal,Arera Colony,Casual Dining,Good,3.7,139
