NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Plate It @Urban Chowk,350,Italian,Ahmedabad,Urban Chowk-- Thaltej,Food Court,Good,3.7,53
Food Holic,400,"Fast Food,North Indian",Ahmedabad,Gota,Quick Bites,Average,3.3,47
The Foodie Baba,250,Fast Food,Ahmedabad,Sola,none,None,NEW,NEW
Biggy Buns,400,Fast Food,Ahmedabad,Gurukul,Quick Bites,Good,3.6,48
New Ronak Fry Centre,300,"Fast Food,North Indian",Ahmedabad,Sarkhej,Quick Bites,Good,3.8,51
Hotel Safar & Restaurant,650,North Indian,Ahmedabad,Sarkhej,Casual Dining,Average,2.5,49
Chiwoo Chinese @ Urban Chouk,200,Chinese,Ahmedabad,Urban Chowk-- Thaltej,Food Court,Good,3.5,40
Balaji - The Sandwich Shop,400,"Sandwich,Fast Food",Ahmedabad,Mani Nagar,Quick Bites,Good,3.6,46
Chai Sutta Aur Wo,500,"Fast Food,Chinese,Beverages",Ahmedabad,C G Road,Quick Bites,None,NEW,NEW
Food Forest,650,"North Indian,Mexican,Gujarati,Rajasthani,Chinese",Ahmedabad,Adalaj,Casual Dining,Good,3.6,35
Nicy Icecream Rolls,150,Ice Cream,Ahmedabad,Bodakdev,Dessert Parlor,Average,3.3,13
Ice Lab Cafe,450,Desserts,Ahmedabad,Bodakdev,Dessert Parlor,Good,3.5,30
The Country House Food,150,"Fast Food,Street Food",Ahmedabad,Chandkheda,Quick Bites,Good,3.8,65
Sushil Pani Puri,100,"Street Food,Tea",Ahmedabad,Navrangpura,Quick Bites,Good,3.7,42
Indian Nastawala Cafe And Resto,450,"North Indian,Fast Food,Street Food",Ahmedabad,Navrangpura,Quick Bites,None,NEW,NEW
Taste of Gujarat,500,Gujarati,Ahmedabad,Bodakdev,none,None,NEW,NEW
Cafe Furnace,300,Fast Food,Ahmedabad,Navrangpura,Quick Bites,Good,3.5,32
Sweet Truth,300,Desserts,Ahmedabad,Prahlad Nagar,Dessert Parlor,Average,3.4,28
MJ's Kitchen,400,"North Indian,Chinese,Fast Food",Ahmedabad,Vejalpur,none,Good,3.6,38
Delhi 6,500,"North Indian,Mughlai",Ahmedabad,Sarkhej,Quick Bites,Good,3.6,25
Shreeji Bhajipav & Pulav,300,"Street Food,Chinese,Pizza",Ahmedabad,Satellite,Quick Bites,Average,2.7,51
Shrifal Garden Restaurant,600,"North Indian,Gujarati,Chinese",Ahmedabad,Bopal,Casual Dining,Average,2.7,39
All The Perks Espresso Cafe,800,"Cafe,Fast Food",Ahmedabad,Navrangpura,Café,Very Good,4.1,779
Dakshinayan,800,South Indian,Ahmedabad,Satellite,Casual Dining,Very Good,4.3,999
Mehfil Restaurant,600,North Indian,Ahmedabad,Paldi,Casual Dining,Good,3.9,292
Bread Box,450,"Sandwich,Fast Food",Ahmedabad,Bodakdev,Quick Bites,Good,3.8,163
1944 Restaurant By Havmor,1000,"North Indian,Continental",Ahmedabad,Bodakdev,Casual Dining,Very Good,4.3,1036
Ratatouille - By Pepperazzi,1000,"Italian,Continental",Ahmedabad,Bodakdev,Casual Dining,Very Good,4.1,600
Cafe Upper Crust,1100,"Continental,Asian,North Indian",Ahmedabad,Navrangpura,Casual Dining,Very Good,4.3,1084
Blue -  Rooftop Cafe Restaurant Bistro,1300,"North Indian,Cafe,Italian,Mexican",Ahmedabad,C G Road,Casual Dining,Good,3.9,941
Lollo Rosso,700,"Mexican,Mediterranean,Greek,Korean,Thai",Ahmedabad,Vastrapur,Quick Bites,Excellent,4.7,856
Sizzante - Sizzlers & More,1000,"Continental,Italian,Chinese,Beverages",Ahmedabad,Bodakdev,Casual Dining,Very Good,4.1,689
Coffee Culture,800,"Cafe,Pizza,Sandwich,Beverages,Desserts",Ahmedabad,Satellite,Café,Good,3.9,249
Madhav Ni Pole,650,Gujarati,Ahmedabad,Vastral,Casual Dining,Good,3.8,217
Cuppuccino,900,Cafe,Ahmedabad,Navrangpura,Café,Very Good,4.0,578
Good Thymes,750,Cafe,Ahmedabad,Bodakdev,Café,Very Good,4.2,361
Highland Park,600,"North Indian,Chinese",Ahmedabad,Memnagar,Casual Dining,Very Good,4.0,995
